symbol,timestamp,expiration,expiration_date,strike,contractType,bid,ask,last,open_interest,volume,delta,gamma,theta,vega,rho,implied_volatility
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,637.0,PUT,2.08,2.11,2.13,2108,0,-0.439,0.065,-0.654,0.171,-0.011,14.986
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,638.0,PUT,2.47,2.5,2.5,653,0,-0.506,0.071,-0.603,0.171,-0.011,14.49
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,639.0,PUT,2.92,2.95,3.04,379,0,-0.572,0.068,-0.594,0.168,-0.012,15.234
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,640.0,PUT,3.43,3.47,3.65,560,0,-0.645,0.071,-0.494,0.156,-0.012,14.894
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,641.0,PUT,3.99,4.05,4.29,61,0,-0.722,0.073,-0.369,0.138,-0.011,14.57
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,642.0,PUT,4.65,4.71,4.94,182,0,-0.803,0.073,-0.228,0.11,-0.01,14.26
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,643.0,PUT,5.36,5.43,5.75,64,0,-0.883,0.072,-0.077,0.073,-0.007,14.015
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,644.0,PUT,6.13,6.26,6.69,114,0,-1.0,0.0,0.0,0.0,0.0,13.809
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,645.0,PUT,6.95,7.09,7.5,19,0,-1.0,0.0,0.0,0.0,0.0,13.606
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,646.0,PUT,7.81,7.98,16.86,0,0,-1.0,0.0,0.0,0.0,0.0,13.367
SPY,2025-08-11 07:58:26.881918,20250812,2025-08-12,647.0,PUT,8.72,8.89,10.17,7,0,-1.0,0.0,0.0,0.0,0.0,13.265
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,628.0,CALL,11.08,11.24,10.1,718,0,0.862,0.023,-0.739,0.123,0.041,17.411
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,629.0,CALL,10.19,10.34,9.89,600,0,0.843,0.026,-0.761,0.134,0.04,16.96
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,630.0,CALL,9.31,9.45,9.25,999,0,0.821,0.029,-0.786,0.146,0.039,16.575
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,631.0,CALL,8.46,8.59,6.93,493,0,0.796,0.032,-0.809,0.158,0.038,16.16
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,632.0,CALL,7.63,7.74,7.25,1366,0,0.768,0.035,-0.829,0.17,0.036,15.763
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,633.0,CALL,6.83,6.93,6.23,1610,0,0.736,0.038,-0.846,0.182,0.035,15.388
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,634.0,CALL,6.06,6.14,6.0,1025,0,0.701,0.042,-0.858,0.193,0.033,15.01
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,635.0,CALL,5.35,5.39,5.33,1120,0,0.661,0.045,-0.861,0.203,0.031,14.629
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,636.0,CALL,4.63,4.68,4.58,2147,0,0.617,0.048,-0.854,0.212,0.029,14.246
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,637.0,CALL,3.97,4.01,3.75,2183,0,0.57,0.051,-0.836,0.218,0.027,13.879
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,638.0,CALL,3.36,3.4,3.31,1813,0,0.518,0.054,-0.802,0.221,0.025,13.453
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,639.0,CALL,2.8,2.83,2.75,1401,0,0.467,0.05,-0.811,0.221,0.022,14.276
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,640.0,CALL,2.3,2.33,2.26,3677,0,0.416,0.05,-0.757,0.216,0.02,13.98
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,641.0,CALL,1.85,1.88,1.86,2996,0,0.363,0.05,-0.691,0.208,0.017,13.672
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,642.0,CALL,1.47,1.49,1.47,551,0,0.312,0.048,-0.616,0.196,0.015,13.411
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,643.0,CALL,1.14,1.15,1.12,2854,0,0.262,0.045,-0.533,0.18,0.013,13.131
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,644.0,CALL,0.86,0.88,0.85,3043,0,0.215,0.041,-0.45,0.162,0.01,12.893
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,645.0,CALL,0.65,0.66,0.65,2286,0,0.174,0.036,-0.372,0.142,0.008,12.736
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,646.0,CALL,0.47,0.49,0.46,4113,0,0.137,0.032,-0.297,0.121,0.007,12.561
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,647.0,CALL,0.34,0.35,0.33,793,0,0.105,0.027,-0.23,0.101,0.005,12.409
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,628.0,PUT,0.69,0.7,0.76,1292,0,-0.141,0.023,-0.341,0.124,-0.007,17.411
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,629.0,PUT,0.78,0.8,0.8,982,0,-0.16,0.026,-0.364,0.135,-0.007,16.96
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,630.0,PUT,0.9,0.92,0.92,2685,0,-0.182,0.029,-0.39,0.147,-0.008,16.575
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,631.0,PUT,1.03,1.06,1.06,813,0,-0.207,0.032,-0.413,0.158,-0.01,16.16
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,632.0,PUT,1.19,1.22,1.26,3354,0,-0.236,0.036,-0.434,0.17,-0.011,15.763
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,633.0,PUT,1.38,1.41,1.42,817,0,-0.269,0.04,-0.453,0.182,-0.012,15.388
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,634.0,PUT,1.6,1.63,1.73,1198,0,-0.306,0.043,-0.466,0.193,-0.013,15.01
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,635.0,PUT,1.86,1.88,1.92,424,0,-0.348,0.047,-0.472,0.203,-0.015,14.629
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,636.0,PUT,2.15,2.18,2.2,311,0,-0.394,0.051,-0.469,0.211,-0.016,14.246
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,637.0,PUT,2.5,2.52,2.55,1529,0,-0.445,0.055,-0.455,0.216,-0.018,13.879
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,638.0,PUT,2.88,2.91,2.94,327,0,-0.502,0.059,-0.427,0.217,-0.019,13.453
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,639.0,PUT,3.31,3.35,3.35,138,0,-0.556,0.056,-0.439,0.214,-0.02,14.276
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,640.0,PUT,3.81,3.85,4.0,400,0,-0.616,0.058,-0.391,0.205,-0.021,13.98
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,641.0,PUT,4.35,4.41,4.83,128,0,-0.678,0.059,-0.33,0.19,-0.02,13.672
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,642.0,PUT,4.95,5.03,5.97,40,0,-0.742,0.059,-0.261,0.168,-0.019,13.411
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,643.0,PUT,5.64,5.72,6.4,27,0,-0.809,0.059,-0.183,0.138,-0.017,13.131
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,644.0,PUT,6.37,6.45,7.34,5,0,-0.875,0.058,-0.104,0.1,-0.013,12.893
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,645.0,PUT,7.15,7.29,8.0,28,0,-0.937,0.055,-0.015,0.056,-0.008,12.736
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,646.0,PUT,7.97,8.12,10.58,1,0,-1.0,0.0,0.0,0.0,0.0,12.561
SPY,2025-08-11 07:58:26.881918,20250813,2025-08-13,647.0,PUT,8.84,9.02,10.65,0,0,-1.0,0.0,0.0,0.0,0.0,12.409
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,628.0,CALL,11.4,11.55,9.78,453,0,0.839,0.023,-0.603,0.159,0.054,16.403
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,629.0,CALL,10.53,10.67,9.9,399,0,0.819,0.025,-0.62,0.171,0.053,16.06
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,630.0,CALL,9.67,9.79,9.61,1202,0,0.798,0.028,-0.635,0.183,0.051,15.703
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,631.0,CALL,8.84,8.95,8.5,438,0,0.773,0.03,-0.649,0.196,0.05,15.376
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,632.0,CALL,8.02,8.13,7.62,389,0,0.746,0.033,-0.661,0.208,0.048,15.036
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,633.0,CALL,7.23,7.33,7.02,543,0,0.716,0.036,-0.669,0.22,0.046,14.672
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,634.0,CALL,6.48,6.56,6.13,805,0,0.682,0.039,-0.674,0.231,0.044,14.336
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,635.0,CALL,5.77,5.82,5.65,940,0,0.646,0.041,-0.674,0.241,0.042,14.01
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,636.0,CALL,5.07,5.12,4.97,826,0,0.606,0.044,-0.666,0.249,0.039,13.65
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,637.0,CALL,4.41,4.45,4.13,1324,0,0.563,0.046,-0.653,0.255,0.037,13.329
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,638.0,CALL,3.8,3.84,3.78,678,0,0.517,0.048,-0.631,0.258,0.034,13.0
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,639.0,CALL,3.24,3.27,3.02,1114,0,0.472,0.044,-0.649,0.258,0.031,13.923
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,640.0,CALL,2.72,2.75,2.63,1520,0,0.427,0.045,-0.614,0.254,0.028,13.623
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,641.0,CALL,2.26,2.29,2.24,1239,0,0.381,0.044,-0.573,0.247,0.025,13.374
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,642.0,CALL,1.84,1.87,1.82,1212,0,0.334,0.043,-0.524,0.236,0.022,13.091
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,643.0,CALL,1.49,1.51,1.46,1149,0,0.29,0.041,-0.472,0.221,0.019,12.88
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,644.0,CALL,1.18,1.2,1.0,868,0,0.247,0.039,-0.416,0.204,0.016,12.66
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,645.0,CALL,0.92,0.94,0.83,1212,0,0.206,0.035,-0.36,0.185,0.013,12.465
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,646.0,CALL,0.7,0.73,0.69,616,0,0.17,0.032,-0.304,0.163,0.011,12.289
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,647.0,CALL,0.53,0.55,0.49,657,0,0.137,0.028,-0.251,0.142,0.009,12.122
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,628.0,PUT,0.91,0.93,0.93,1149,0,-0.163,0.023,-0.309,0.16,-0.01,16.403
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,629.0,PUT,1.03,1.05,1.11,1053,0,-0.183,0.026,-0.326,0.172,-0.012,16.06
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,630.0,PUT,1.16,1.19,1.22,1343,0,-0.205,0.028,-0.342,0.184,-0.013,15.703
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,631.0,PUT,1.32,1.35,1.37,848,0,-0.231,0.031,-0.357,0.197,-0.014,15.376
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,632.0,PUT,1.5,1.53,1.57,879,0,-0.258,0.034,-0.37,0.209,-0.016,15.036
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,633.0,PUT,1.7,1.73,1.86,1007,0,-0.289,0.037,-0.379,0.221,-0.018,14.672
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,634.0,PUT,1.93,1.97,2.09,508,0,-0.324,0.04,-0.385,0.232,-0.02,14.336
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,635.0,PUT,2.21,2.23,2.28,1044,0,-0.362,0.043,-0.386,0.241,-0.021,14.01
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,636.0,PUT,2.5,2.54,2.5,1106,0,-0.404,0.046,-0.381,0.248,-0.023,13.65
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,637.0,PUT,2.85,2.89,3.0,640,0,-0.45,0.049,-0.37,0.253,-0.025,13.329
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,638.0,PUT,3.25,3.28,3.38,264,0,-0.499,0.051,-0.352,0.254,-0.027,13.0
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,639.0,PUT,3.67,3.71,3.92,25,0,-0.546,0.048,-0.371,0.252,-0.028,13.923
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,640.0,PUT,4.16,4.2,4.44,150,0,-0.597,0.05,-0.339,0.245,-0.029,13.623
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,641.0,PUT,4.69,4.75,5.05,3,0,-0.65,0.05,-0.302,0.233,-0.03,13.374
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,642.0,PUT,5.27,5.34,5.99,21,0,-0.705,0.051,-0.256,0.214,-0.029,13.091
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,643.0,PUT,5.93,6.0,6.77,5,0,-0.76,0.051,-0.208,0.19,-0.027,12.88
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,644.0,PUT,6.62,6.71,7.28,8,0,-0.816,0.05,-0.155,0.159,-0.024,12.66
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,645.0,PUT,7.36,7.45,8.26,6,0,-0.871,0.048,-0.1,0.122,-0.02,12.465
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,646.0,PUT,8.15,8.3,10.44,0,0,-0.925,0.046,-0.042,0.078,-0.014,12.289
SPY,2025-08-11 07:58:26.881918,20250814,2025-08-14,647.0,PUT,8.99,9.14,9.47,101,0,-1.0,0.0,0.0,0.0,0.0,12.122
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,628.0,CALL,11.92,12.06,12.0,2933,0,0.818,0.023,-0.556,0.193,0.066,16.168
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,629.0,CALL,11.07,11.19,10.96,5126,0,0.799,0.025,-0.567,0.205,0.065,15.848
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,630.0,CALL,10.22,10.34,10.24,48344,0,0.778,0.026,-0.577,0.218,0.063,15.543
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,631.0,CALL,9.4,9.51,9.32,3273,0,0.755,0.029,-0.585,0.23,0.061,15.219
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,632.0,CALL,8.6,8.69,8.46,2320,0,0.729,0.031,-0.591,0.242,0.059,14.891
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,633.0,CALL,7.82,7.91,7.75,2699,0,0.701,0.033,-0.596,0.254,0.057,14.587
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,634.0,CALL,7.07,7.14,7.1,3000,0,0.67,0.035,-0.598,0.264,0.055,14.294
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,635.0,CALL,6.36,6.41,6.34,25500,0,0.637,0.037,-0.596,0.274,0.052,14.0
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,636.0,CALL,5.68,5.71,5.67,9503,0,0.601,0.039,-0.589,0.282,0.049,13.707
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,637.0,CALL,5.01,5.05,5.0,5792,0,0.563,0.041,-0.576,0.287,0.046,13.356
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,638.0,CALL,4.39,4.42,4.37,7021,0,0.523,0.042,-0.559,0.29,0.043,13.05
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,639.0,CALL,3.81,3.84,3.75,6502,0,0.483,0.039,-0.581,0.29,0.04,14.077
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,640.0,CALL,3.28,3.3,3.25,39124,0,0.443,0.039,-0.555,0.288,0.036,13.8
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,641.0,CALL,2.79,2.81,2.74,6174,0,0.402,0.039,-0.525,0.282,0.033,13.539
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,642.0,CALL,2.35,2.37,2.29,3218,0,0.361,0.039,-0.49,0.273,0.03,13.308
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,643.0,CALL,1.95,1.97,1.92,3386,0,0.32,0.038,-0.451,0.26,0.026,13.061
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,644.0,CALL,1.6,1.62,1.57,5865,0,0.28,0.036,-0.41,0.245,0.023,12.842
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,645.0,CALL,1.3,1.31,1.3,27362,0,0.242,0.034,-0.366,0.227,0.02,12.635
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,646.0,CALL,1.04,1.05,1.01,4665,0,0.206,0.032,-0.322,0.208,0.017,12.449
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,647.0,CALL,0.82,0.84,0.8,2443,0,0.174,0.029,-0.279,0.187,0.014,12.302
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,628.0,PUT,1.18,1.2,1.2,6771,0,-0.185,0.023,-0.291,0.194,-0.015,16.168
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,629.0,PUT,1.31,1.34,1.35,4224,0,-0.204,0.025,-0.302,0.206,-0.016,15.848
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,630.0,PUT,1.47,1.49,1.48,35602,0,-0.226,0.027,-0.313,0.219,-0.018,15.543
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,631.0,PUT,1.64,1.66,1.71,5030,0,-0.25,0.029,-0.322,0.231,-0.02,15.219
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,632.0,PUT,1.83,1.85,1.88,6099,0,-0.276,0.031,-0.329,0.243,-0.022,14.891
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,633.0,PUT,2.05,2.07,2.12,11027,0,-0.305,0.034,-0.334,0.254,-0.023,14.587
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,634.0,PUT,2.3,2.32,2.35,3849,0,-0.337,0.036,-0.337,0.264,-0.026,14.294
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,635.0,PUT,2.58,2.6,2.57,13730,0,-0.372,0.039,-0.337,0.273,-0.028,14.0
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,636.0,PUT,2.9,2.91,2.96,1761,0,-0.409,0.041,-0.332,0.28,-0.03,13.707
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,637.0,PUT,3.22,3.26,3.22,5785,0,-0.45,0.043,-0.322,0.285,-0.032,13.356
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,638.0,PUT,3.61,3.65,3.7,1612,0,-0.494,0.045,-0.307,0.286,-0.033,13.05
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,639.0,PUT,4.04,4.08,4.07,2836,0,-0.535,0.042,-0.33,0.285,-0.036,14.077
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,640.0,PUT,4.51,4.56,4.61,8094,0,-0.58,0.044,-0.307,0.279,-0.037,13.8
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,641.0,PUT,5.04,5.08,5.36,713,0,-0.626,0.044,-0.279,0.269,-0.037,13.539
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,642.0,PUT,5.59,5.66,5.8,1602,0,-0.674,0.045,-0.248,0.253,-0.037,13.308
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,643.0,PUT,6.2,6.29,6.34,921,0,-0.723,0.045,-0.211,0.233,-0.036,13.061
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,644.0,PUT,6.89,6.96,7.35,67,0,-0.773,0.045,-0.172,0.206,-0.034,12.842
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,645.0,PUT,7.6,7.68,7.93,2269,0,-0.824,0.044,-0.131,0.174,-0.03,12.635
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,646.0,PUT,8.36,8.45,8.84,73,0,-0.873,0.043,-0.089,0.135,-0.025,12.449
SPY,2025-08-11 07:58:26.881918,20250815,2025-08-15,647.0,PUT,9.16,9.3,10.05,73,0,-0.921,0.042,-0.048,0.092,-0.018,12.302
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,628.0,CALL,12.28,12.42,11.79,299,0,0.799,0.022,-0.352,0.263,0.106,13.609
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,629.0,CALL,11.44,11.56,10.05,151,0,0.78,0.024,-0.358,0.277,0.103,13.354
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,630.0,CALL,10.61,10.72,10.23,642,0,0.758,0.026,-0.364,0.291,0.101,13.109
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,631.0,CALL,9.8,9.9,9.8,241,0,0.736,0.028,-0.368,0.305,0.098,12.835
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,632.0,CALL,9.0,9.1,8.35,210,0,0.711,0.029,-0.371,0.319,0.094,12.575
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,633.0,CALL,8.24,8.32,8.11,388,0,0.684,0.031,-0.372,0.331,0.091,12.306
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,634.0,CALL,7.51,7.57,7.5,177,0,0.655,0.033,-0.372,0.343,0.087,12.065
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,635.0,CALL,6.79,6.84,6.49,702,0,0.624,0.035,-0.37,0.354,0.083,11.799
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,636.0,CALL,6.1,6.14,6.0,462,0,0.59,0.036,-0.365,0.362,0.079,11.515
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,637.0,CALL,5.44,5.48,5.29,478,0,0.555,0.038,-0.358,0.368,0.074,11.261
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,638.0,CALL,4.82,4.86,4.77,397,0,0.517,0.039,-0.347,0.371,0.069,10.984
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,639.0,CALL,4.23,4.27,4.14,176,0,0.481,0.035,-0.375,0.371,0.064,12.332
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,640.0,CALL,3.69,3.72,3.6,2028,0,0.445,0.035,-0.36,0.368,0.059,12.087
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,641.0,CALL,3.19,3.22,3.02,216,0,0.409,0.035,-0.344,0.361,0.055,11.867
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,642.0,CALL,2.73,2.76,2.55,446,0,0.372,0.035,-0.325,0.352,0.05,11.652
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,643.0,CALL,2.31,2.34,2.24,578,0,0.334,0.034,-0.304,0.338,0.045,11.437
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,644.0,CALL,1.95,1.97,1.9,393,0,0.298,0.033,-0.281,0.322,0.04,11.27
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,645.0,CALL,1.62,1.64,1.62,1054,0,0.263,0.032,-0.257,0.303,0.035,11.094
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,646.0,CALL,1.33,1.34,1.3,298,0,0.229,0.03,-0.232,0.281,0.031,10.908
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,647.0,CALL,1.08,1.09,1.04,458,0,0.197,0.028,-0.206,0.258,0.026,10.753
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,628.0,PUT,1.44,1.47,1.51,205,0,-0.204,0.023,-0.206,0.264,-0.027,13.609
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,629.0,PUT,1.59,1.62,1.72,691,0,-0.223,0.024,-0.212,0.278,-0.029,13.354
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,630.0,PUT,1.76,1.79,1.81,779,0,-0.245,0.026,-0.218,0.292,-0.032,13.109
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,631.0,PUT,1.94,1.97,2.16,171,0,-0.268,0.028,-0.222,0.306,-0.035,12.835
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,632.0,PUT,2.14,2.18,2.31,369,0,-0.293,0.03,-0.225,0.319,-0.038,12.575
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,633.0,PUT,2.37,2.4,2.45,724,0,-0.321,0.032,-0.227,0.332,-0.041,12.306
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,634.0,PUT,2.63,2.66,2.91,284,0,-0.351,0.034,-0.228,0.343,-0.044,12.065
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,635.0,PUT,2.91,2.94,3.09,854,0,-0.383,0.036,-0.226,0.353,-0.047,11.799
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,636.0,PUT,3.21,3.25,3.3,771,0,-0.418,0.038,-0.222,0.361,-0.051,11.515
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,637.0,PUT,3.56,3.6,3.64,157,0,-0.456,0.04,-0.216,0.366,-0.054,11.261
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,638.0,PUT,3.94,3.98,4.04,224,0,-0.496,0.042,-0.207,0.367,-0.057,10.984
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,639.0,PUT,4.36,4.41,5.2,359,0,-0.532,0.037,-0.234,0.366,-0.061,12.332
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,640.0,PUT,4.83,4.88,5.12,383,0,-0.57,0.038,-0.221,0.361,-0.063,12.087
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,641.0,PUT,5.34,5.39,6.3,96,0,-0.61,0.038,-0.206,0.351,-0.065,11.867
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,642.0,PUT,5.88,5.95,7.37,21,0,-0.652,0.039,-0.188,0.337,-0.066,11.652
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,643.0,PUT,6.47,6.55,6.86,10,0,-0.694,0.039,-0.168,0.318,-0.065,11.437
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,644.0,PUT,7.14,7.2,8.7,13,0,-0.736,0.039,-0.147,0.294,-0.064,11.27
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,645.0,PUT,7.82,7.9,9.49,57,0,-0.779,0.038,-0.123,0.265,-0.061,11.094
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,646.0,PUT,8.55,8.64,10.15,6,0,-0.822,0.037,-0.099,0.229,-0.056,10.908
SPY,2025-08-11 07:58:26.881918,20250818,2025-08-18,647.0,PUT,9.32,9.42,10.48,0,0,-0.863,0.036,-0.074,0.189,-0.049,10.753
